beneficiary_id,household_id,name,age,gender,aadhaar_hash,income_band,caste_category,family_size,district,state,latitude,longitude,distance_to_hospital_km,is_enrolled,enrollment_date
BEN003064,HH003064,Anil Gupta,44,M,AAD00003064,APL,General,7,Hyderabad,Telangana,34.4203,86.7809,6.85,True,2025-09-11 19:11:19.360086
BEN003065,HH003065,Anita Khan,35,F,AAD00003065,BPL,OBC,3,Bhopal,Madhya Pradesh,34.7812,90.2421,91.0,False,2025-12-20 19:11:19.360086
BEN003066,HH003066,Sunita Sharma,55,M,AAD00003066,EWS,OBC,3,Chandigarh,Chandigarh,27.4039,92.1254,18.88,True,2025-10-05 19:11:19.360086
BEN003067,HH003067,Vikram Patel,61,F,AAD00003067,EWS,SC,7,Delhi,Delhi,12.9141,84.2643,75.53,True,
BEN003068,HH003068,Anil Patel,56,F,AAD00003068,EWS,ST,6,Surat,Gujarat,28.503,91.6224,3.74,True,
BEN003069,HH003069,Deepa Kumar,30,M,AAD00003069,BPL,OBC,8,Surat,Gujarat,15.1752,75.4081,43.16,True,2025-12-10 19:11:19.360086
BEN003070,HH003070,Deepa Kumar,34,F,AAD00003070,BPL,SC,10,Bhopal,Madhya Pradesh,25.0388,71.4588,14.7,False,
BEN003071,HH003071,Vikram Singh,30,M,AAD00003071,BPL,ST,6,Jaipur,Rajasthan,26.9751,94.8123,42.41,False,
BEN003072,HH003072,Anil Sharma,71,M,AAD00003072,EWS,OBC,6,Hyderabad,Telangana,29.6432,88.0516,83.94,True,
BEN003073,HH003073,Sunita Patel,39,M,AAD00003073,EWS,General,5,Hyderabad,Telangana,26.4759,91.4947,94.38,True,2025-08-21 19:11:19.360086
BEN003074,HH003074,Vikram Reddy,79,F,AAD00003074,BPL,General,3,Ahmedabad,Gujarat,22.4192,79.2049,88.64,True,2026-01-28 19:11:19.360086
BEN003075,HH003075,Priya Kumar,33,M,AAD00003075,EWS,OBC,10,Pune,Maharashtra,22.0594,79.9308,81.44,True,2025-10-22 19:11:19.360086
BEN003076,HH003076,Deepa Khan,20,M,AAD00003076,APL,OBC,2,Goa,Goa,29.1899,87.5229,25.09,True,
BEN003077,HH003077,Anil Patel,55,M,AAD00003077,EWS,ST,3,Kolkata,West Bengal,34.648,93.694,75.36,True,
BEN003078,HH003078,Anil Khan,62,F,AAD00003078,APL,General,4,Kolkata,West Bengal,27.0085,94.0071,15.84,False,2026-06-30 19:11:19.360086
BEN003079,HH003079,Anil Khan,45,M,AAD00003079,BPL,SC,8,Chandigarh,Chandigarh,16.1661,84.4596,62.98,True,
BEN003080,HH003080,Vikram Patel,70,M,AAD00003080,BPL,General,6,Kolkata,West Bengal,25.8722,82.8882,56.94,True,2026-04-03 19:11:19.360086
BEN003081,HH003081,Rajesh Khan,39,F,AAD00003081,APL,General,5,Jaipur,Rajasthan,33.1164,82.604,31.75,True,
BEN003082,HH003082,Deepa Kumar,79,F,AAD00003082,EWS,SC,9,Pune,Maharashtra,24.3987,79.2553,31.42,True,
BEN003083,HH003083,Anita Gupta,36,M,AAD00003083,BPL,SC,4,Ahmedabad,Gujarat,17.9745,77.1564,88.28,True,
BEN003084,HH003084,Kumar Reddy,52,F,AAD00003084,BPL,ST,2,Ahmedabad,Gujarat,22.3154,91.3957,68.91,True,2026-03-29 19:11:19.360086
BEN003085,HH003085,Priya Singh,60,M,AAD00003085,BPL,OBC,4,Mumbai,Maharashtra,34.5547,70.8677,17.12,True,
BEN003086,HH003086,Anil Reddy,78,F,AAD00003086,BPL,ST,3,Bengaluru,Karnataka,31.6427,74.9466,44.76,True,2026-01-22 19:11:19.360086
BEN003087,HH003087,Rajesh Sharma,67,F,AAD00003087,APL,SC,9,Chennai,Tamil Nadu,29.0642,72.8711,20.49,True,
BEN003088,HH003088,Sunita Reddy,28,M,AAD00003088,EWS,ST,5,Indore,Madhya Pradesh,13.3345,81.0162,87.78,True,
BEN003089,HH003089,Priya Khan,64,M,AAD00003089,APL,OBC,6,Hyderabad,Telangana,30.2953,92.2052,12.98,True,2026-02-14 19:11:19.360086
BEN003090,HH003090,Rajesh Gupta,34,M,AAD00003090,APL,OBC,9,Hyderabad,Telangana,33.005,80.9855,28.48,True,
BEN003091,HH003091,Priya Gupta,69,F,AAD00003091,EWS,SC,5,Mumbai,Maharashtra,12.8518,86.4557,44.96,True,2025-10-12 19:11:19.360086
BEN003092,HH003092,Deepa Singh,54,F,AAD00003092,BPL,ST,10,Chandigarh,Chandigarh,26.0722,74.6535,33.41,True,
BEN003093,HH003093,Anita Sharma,47,F,AAD00003093,APL,OBC,6,Hyderabad,Telangana,32.0516,95.3603,65.28,True,2026-06-30 19:11:19.360086
BEN003094,HH003094,Anil Gupta,71,F,AAD00003094,EWS,OBC,6,Surat,Gujarat,20.4437,84.3778,37.1,True,2025-08-26 19:11:19.360086
BEN003095,HH003095,Vikram Sharma,71,M,AAD00003095,EWS,General,6,Delhi,Delhi,33.1449,85.022,25.16,True,2026-07-03 19:11:19.360086
BEN003096,HH003096,Rajesh Sharma,70,M,AAD00003096,BPL,SC,8,Surat,Gujarat,27.7888,89.382,43.41,False,
BEN003097,HH003097,Anil Gupta,29,F,AAD00003097,BPL,General,5,Ahmedabad,Gujarat,20.5674,79.5857,28.79,False,2025-10-14 19:11:19.360086
BEN003098,HH003098,Sunita Gupta,38,M,AAD00003098,APL,SC,6,Indore,Madhya Pradesh,19.0448,96.9594,69.03,True,
BEN003099,HH003099,Deepa Patel,69,M,AAD00003099,BPL,SC,10,Mumbai,Maharashtra,22.8656,74.9519,80.74,True,
BEN003100,HH003100,Kumar Sharma,43,M,AAD00003100,EWS,ST,9,Chennai,Tamil Nadu,27.1333,77.767,48.29,True,
BEN003101,HH003101,Rajesh Reddy,77,F,AAD00003101,APL,ST,9,Goa,Goa,29.2698,85.6382,87.63,True,2026-06-11 19:11:19.360086
BEN003102,HH003102,Deepa Verma,39,F,AAD00003102,BPL,ST,10,Delhi,Delhi,30.8234,69.8869,46.57,True,
BEN003103,HH003103,Sunita Singh,29,F,AAD00003103,APL,General,2,Kolkata,West Bengal,32.2582,89.108,78.99,False,2026-06-18 19:11:19.360086
BEN003104,HH003104,Rajesh Gupta,34,F,AAD00003104,BPL,General,5,Chandigarh,Chandigarh,26.3305,79.417,72.64,True,
BEN003105,HH003105,Anita Patel,76,F,AAD00003105,EWS,SC,4,Pune,Maharashtra,23.798,85.0032,99.89,True,
BEN003106,HH003106,Sunita Verma,51,M,AAD00003106,APL,OBC,2,Indore,Madhya Pradesh,24.0079,86.7539,64.09,True,
BEN003107,HH003107,Rajesh Gupta,46,M,AAD00003107,APL,OBC,6,Goa,Goa,25.4697,90.7352,67.98,True,
BEN003108,HH003108,Sunita Reddy,58,M,AAD00003108,EWS,SC,2,Lucknow,Uttar Pradesh,14.6368,75.4875,92.75,True,
BEN003109,HH003109,Rajesh Gupta,22,F,AAD00003109,BPL,ST,9,Pune,Maharashtra,19.7767,82.056,63.89,True,
BEN003110,HH003110,Deepa Gupta,79,M,AAD00003110,EWS,ST,10,Pune,Maharashtra,16.6137,96.5266,70.47,True,
BEN003111,HH003111,Priya Kumar,64,F,AAD00003111,BPL,General,10,Chandigarh,Chandigarh,12.2636,96.8856,56.04,True,
BEN003112,HH003112,Kumar Singh,27,M,AAD00003112,APL,ST,4,Indore,Madhya Pradesh,25.9657,87.4815,48.41,True,2026-07-18 19:11:19.361086
BEN003113,HH003113,Priya Patel,24,M,AAD00003113,APL,ST,3,Bengaluru,Karnataka,13.3685,79.9196,87.02,True,
BEN003114,HH003114,Deepa Sharma,48,F,AAD00003114,APL,SC,4,Chennai,Tamil Nadu,23.4271,73.8271,20.53,True,
BEN003115,HH003115,Deepa Verma,53,M,AAD00003115,APL,General,5,Lucknow,Uttar Pradesh,23.7096,81.1321,10.79,False,
BEN003116,HH003116,Anita Sharma,22,M,AAD00003116,EWS,General,9,Lucknow,Uttar Pradesh,16.9616,69.8316,5.15,True,
BEN003117,HH003117,Rajesh Singh,62,F,AAD00003117,APL,OBC,6,Pune,Maharashtra,14.017,96.9611,82.65,True,2026-06-06 19:11:19.361086
BEN003118,HH003118,Anita Reddy,19,M,AAD00003118,APL,General,10,Jaipur,Rajasthan,33.9683,91.0305,79.58,False,
BEN003119,HH003119,Priya Sharma,34,M,AAD00003119,EWS,ST,4,Indore,Madhya Pradesh,20.0193,78.1815,2.43,False,
BEN003120,HH003120,Rajesh Khan,64,M,AAD00003120,APL,OBC,9,Delhi,Delhi,14.2413,68.4209,86.53,True,
BEN003121,HH003121,Anil Patel,54,M,AAD00003121,EWS,ST,4,Kolkata,West Bengal,30.3836,80.9844,24.43,True,2026-02-09 19:11:19.361086
BEN003122,HH003122,Anil Khan,46,M,AAD00003122,EWS,SC,2,Chennai,Tamil Nadu,20.042,71.3682,65.93,True,
BEN003123,HH003123,Vikram Verma,71,F,AAD00003123,BPL,General,8,Delhi,Delhi,33.1008,72.9546,43.53,False,2026-01-19 19:11:19.361086
BEN003124,HH003124,Anil Gupta,30,M,AAD00003124,BPL,ST,3,Pune,Maharashtra,22.0131,72.9289,64.81,True,2026-05-30 19:11:19.361086
BEN003125,HH003125,Rajesh Kumar,31,M,AAD00003125,APL,General,8,Pune,Maharashtra,33.049,91.0861,15.57,True,2026-04-02 19:11:19.361086
BEN003126,HH003126,Anita Singh,32,F,AAD00003126,BPL,OBC,6,Delhi,Delhi,30.78,72.8591,14.62,True,2025-12-08 19:11:19.361086
BEN003127,HH003127,Sunita Gupta,50,M,AAD00003127,APL,OBC,5,Hyderabad,Telangana,21.5163,91.7104,21.65,True,
BEN003128,HH003128,Vikram Sharma,64,M,AAD00003128,BPL,SC,6,Jaipur,Rajasthan,24.44,88.4025,98.89,True,2026-01-21 19:11:19.361086
BEN003129,HH003129,Deepa Patel,60,M,AAD00003129,EWS,General,2,Bhopal,Madhya Pradesh,17.0448,83.07,68.1,False,2026-06-23 19:11:19.361086
BEN003130,HH003130,Deepa Verma,46,F,AAD00003130,BPL,OBC,8,Pune,Maharashtra,24.2656,89.6373,55.54,True,
BEN003131,HH003131,Deepa Patel,43,M,AAD00003131,APL,General,7,Ahmedabad,Gujarat,33.149,92.579,54.59,False,2025-10-22 19:11:19.361086
BEN003132,HH003132,Anita Reddy,74,F,AAD00003132,APL,ST,6,Lucknow,Uttar Pradesh,17.3602,76.316,2.49,True,
BEN003133,HH003133,Kumar Singh,52,M,AAD00003133,BPL,SC,8,Bengaluru,Karnataka,32.6259,73.3772,97.97,True,
BEN003134,HH003134,Priya Khan,53,M,AAD00003134,BPL,General,4,Bengaluru,Karnataka,13.9125,82.3166,72.31,True,
BEN003135,HH003135,Rajesh Gupta,20,F,AAD00003135,BPL,SC,7,Pune,Maharashtra,17.7508,70.4004,26.65,True,
BEN003136,HH003136,Rajesh Patel,34,M,AAD00003136,APL,OBC,9,Indore,Madhya Pradesh,22.6076,76.794,59.78,True,2026-05-03 19:11:19.361086
BEN003137,HH003137,Rajesh Reddy,32,F,AAD00003137,APL,ST,7,Mumbai,Maharashtra,13.1651,70.0554,83.08,True,2025-10-01 19:11:19.361086
BEN003138,HH003138,Deepa Gupta,78,F,AAD00003138,EWS,General,4,Goa,Goa,17.0453,82.5017,2.04,True,
BEN003139,HH003139,Vikram Verma,42,M,AAD00003139,APL,General,8,Hyderabad,Telangana,25.7539,73.6539,20.45,True,
BEN003140,HH003140,Rajesh Sharma,43,M,AAD00003140,BPL,ST,3,Delhi,Delhi,29.0053,77.1154,62.96,True,2025-11-14 19:11:19.361086
BEN003141,HH003141,Rajesh Reddy,38,M,AAD00003141,APL,OBC,9,Surat,Gujarat,24.2305,81.6882,99.56,True,
BEN003142,HH003142,Anita Gupta,60,M,AAD00003142,EWS,OBC,3,Delhi,Delhi,28.4653,75.6607,95.21,True,2026-04-03 19:11:19.361086
BEN003143,HH003143,Sunita Sharma,37,M,AAD00003143,EWS,ST,6,Bengaluru,Karnataka,18.5311,76.427,22.35,True,2026-01-31 19:11:19.361086
BEN003144,HH003144,Vikram Khan,76,M,AAD00003144,BPL,SC,4,Bengaluru,Karnataka,29.8941,87.2548,34.39,True,
BEN003145,HH003145,Anil Khan,51,F,AAD00003145,APL,OBC,9,Goa,Goa,30.3942,92.4962,63.79,True,
BEN003146,HH003146,Sunita Verma,64,F,AAD00003146,EWS,ST,4,Surat,Gujarat,21.7874,81.0148,1.24,True,
BEN003147,HH003147,Anil Khan,33,M,AAD00003147,BPL,SC,9,Kolkata,West Bengal,18.9263,69.0544,21.09,True,2026-05-28 19:11:19.361086
BEN003148,HH003148,Anita Kumar,71,M,AAD00003148,EWS,OBC,9,Delhi,Delhi,16.4547,74.3749,1.54,True,
BEN003149,HH003149,Deepa Gupta,56,F,AAD00003149,EWS,SC,6,Chandigarh,Chandigarh,25.1863,84.1528,77.11,True,2025-09-04 19:11:19.361086
BEN003150,HH003150,Anil Verma,63,F,AAD00003150,BPL,General,5,Bengaluru,Karnataka,31.394,81.9993,66.62,True,2025-12-27 19:11:19.361086
BEN003151,HH003151,Deepa Kumar,29,M,AAD00003151,EWS,General,9,Jaipur,Rajasthan,22.2468,93.396,6.14,True,2026-01-23 19:11:19.361086
BEN003152,HH003152,Rajesh Patel,78,M,AAD00003152,BPL,SC,6,Ahmedabad,Gujarat,12.0555,87.1043,14.95,False,2026-05-18 19:11:19.361086
BEN003153,HH003153,Rajesh Kumar,40,F,AAD00003153,APL,OBC,8,Surat,Gujarat,19.7368,93.3556,60.0,False,2025-08-29 19:11:19.361086
BEN003154,HH003154,Anita Khan,37,F,AAD00003154,BPL,ST,10,Jaipur,Rajasthan,15.4577,92.1429,95.91,True,2026-01-05 19:11:19.361086
BEN003155,HH003155,Deepa Kumar,64,M,AAD00003155,APL,General,9,Goa,Goa,13.24,85.7092,75.75,True,
BEN003156,HH003156,Deepa Reddy,42,F,AAD00003156,EWS,General,10,Chandigarh,Chandigarh,25.2354,73.1904,13.7,False,
BEN003157,HH003157,Sunita Patel,57,M,AAD00003157,BPL,OBC,10,Pune,Maharashtra,26.6505,95.4272,4.91,True,
BEN003158,HH003158,Kumar Singh,58,F,AAD00003158,EWS,General,4,Pune,Maharashtra,29.5893,73.2651,71.19,True,2025-08-17 19:11:19.361086
BEN003159,HH003159,Deepa Verma,39,F,AAD00003159,EWS,SC,10,Jaipur,Rajasthan,23.2936,69.2025,24.24,True,2026-02-09 19:11:19.361086
BEN003160,HH003160,Vikram Verma,63,F,AAD00003160,EWS,OBC,4,Bengaluru,Karnataka,26.533,78.3306,49.69,False,
BEN003161,HH003161,Anil Khan,72,F,AAD00003161,EWS,OBC,3,Hyderabad,Telangana,24.9375,82.6586,64.12,True,2025-08-10 19:11:19.362087
BEN003162,HH003162,Vikram Verma,52,F,AAD00003162,BPL,General,2,Indore,Madhya Pradesh,19.5322,94.1279,94.79,True,
BEN003163,HH003163,Anita Singh,53,M,AAD00003163,APL,General,3,Kolkata,West Bengal,17.5991,72.161,52.8,True,
BEN003164,HH003164,Vikram Patel,70,M,AAD00003164,BPL,SC,6,Delhi,Delhi,30.3809,80.2006,30.18,True,2026-06-22 19:11:19.362087
BEN003165,HH003165,Vikram Patel,59,M,AAD00003165,APL,General,6,Indore,Madhya Pradesh,17.5819,85.5988,1.31,True,
BEN003166,HH003166,Anil Sharma,67,M,AAD00003166,BPL,OBC,4,Lucknow,Uttar Pradesh,13.1147,74.5817,6.81,True,
BEN003167,HH003167,Sunita Sharma,63,F,AAD00003167,EWS,ST,5,Kolkata,West Bengal,32.4683,79.8948,97.48,True,2025-12-13 19:11:19.362087
BEN003168,HH003168,Anita Kumar,53,M,AAD00003168,BPL,General,10,Chandigarh,Chandigarh,28.7194,78.0234,25.69,False,
BEN003169,HH003169,Priya Kumar,72,M,AAD00003169,EWS,OBC,2,Kolkata,West Bengal,14.8557,71.4849,52.49,True,2025-08-17 19:11:19.362087
BEN003170,HH003170,Priya Verma,20,F,AAD00003170,EWS,General,3,Lucknow,Uttar Pradesh,14.0773,84.2013,70.16,True,
BEN003171,HH003171,Kumar Singh,41,F,AAD00003171,APL,ST,8,Delhi,Delhi,12.6151,77.3988,22.45,False,
BEN003172,HH003172,Anita Reddy,32,M,AAD00003172,APL,ST,5,Pune,Maharashtra,16.56,86.7164,58.7,True,2025-09-13 19:11:19.362087
BEN003173,HH003173,Anita Singh,47,M,AAD00003173,BPL,SC,2,Goa,Goa,14.1413,70.5606,94.28,True,2025-12-15 19:11:19.362087
BEN003174,HH003174,Rajesh Sharma,18,F,AAD00003174,EWS,General,3,Hyderabad,Telangana,30.6075,82.1227,67.6,True,
BEN003175,HH003175,Kumar Singh,60,F,AAD00003175,APL,SC,2,Kolkata,West Bengal,21.0864,92.2704,99.33,True,
BEN003176,HH003176,Rajesh Singh,39,F,AAD00003176,BPL,ST,9,Surat,Gujarat,27.7142,93.2232,43.9,True,2026-01-11 19:11:19.362087
BEN003177,HH003177,Priya Kumar,19,F,AAD00003177,APL,SC,9,Lucknow,Uttar Pradesh,34.9718,69.6608,41.13,False,
BEN003178,HH003178,Rajesh Sharma,79,M,AAD00003178,EWS,SC,5,Indore,Madhya Pradesh,18.4739,85.2325,66.37,True,2026-04-01 19:11:19.362087
BEN003179,HH003179,Deepa Gupta,34,F,AAD00003179,APL,OBC,2,Lucknow,Uttar Pradesh,12.2565,68.4215,99.0,False,2026-05-31 19:11:19.362087
BEN003180,HH003180,Sunita Sharma,78,F,AAD00003180,BPL,SC,5,Indore,Madhya Pradesh,25.2877,81.5036,40.38,True,
BEN003181,HH003181,Anil Reddy,34,M,AAD00003181,BPL,General,8,Jaipur,Rajasthan,21.3841,82.7689,37.63,True,2025-12-25 19:11:19.362087
BEN003182,HH003182,Anita Sharma,22,M,AAD00003182,BPL,General,8,Lucknow,Uttar Pradesh,21.8265,85.4939,21.03,True,
BEN003183,HH003183,Priya Patel,57,F,AAD00003183,EWS,OBC,5,Jaipur,Rajasthan,29.1959,96.5199,61.23,True,
BEN003184,HH003184,Anil Kumar,46,M,AAD00003184,APL,SC,9,Bengaluru,Karnataka,17.4162,96.4207,34.61,True,
BEN003185,HH003185,Sunita Verma,48,F,AAD00003185,APL,General,2,Chennai,Tamil Nadu,13.956,72.2448,91.76,True,2025-09-22 19:11:19.362087
BEN003186,HH003186,Rajesh Patel,39,M,AAD00003186,APL,SC,3,Goa,Goa,24.3308,75.7411,48.87,False,2026-05-13 19:11:19.362087
BEN003187,HH003187,Priya Kumar,47,M,AAD00003187,EWS,General,6,Goa,Goa,12.4134,69.8419,29.08,True,
BEN003188,HH003188,Priya Patel,33,F,AAD00003188,EWS,ST,2,Surat,Gujarat,21.9376,95.9467,49.31,True,2025-10-29 19:11:19.362087
BEN003189,HH003189,Deepa Patel,63,F,AAD00003189,APL,SC,8,Pune,Maharashtra,25.4582,89.1111,26.43,True,
BEN003190,HH003190,Kumar Sharma,66,M,AAD00003190,EWS,ST,8,Kolkata,West Bengal,14.6028,69.9206,15.66,True,
BEN003191,HH003191,Anil Reddy,51,M,AAD00003191,BPL,General,4,Ahmedabad,Gujarat,22.7048,71.5491,26.1,True,2025-07-25 19:11:19.362087
BEN003192,HH003192,Priya Reddy,37,M,AAD00003192,BPL,SC,5,Goa,Goa,26.5521,93.4276,20.32,True,
BEN003193,HH003193,Sunita Patel,31,F,AAD00003193,APL,General,2,Delhi,Delhi,20.1642,94.6038,84.77,True,2026-07-04 19:11:19.362087
BEN003194,HH003194,Sunita Singh,50,F,AAD00003194,BPL,OBC,7,Mumbai,Maharashtra,32.2481,90.0728,93.62,True,
BEN003195,HH003195,Vikram Sharma,58,F,AAD00003195,EWS,ST,4,Chennai,Tamil Nadu,28.8681,96.31,88.38,True,
BEN003196,HH003196,Kumar Sharma,19,M,AAD00003196,BPL,OBC,5,Bengaluru,Karnataka,16.1664,82.4345,3.9,True,
BEN003197,HH003197,Kumar Kumar,19,F,AAD00003197,EWS,ST,5,Ahmedabad,Gujarat,31.4556,94.892,71.25,True,
BEN003198,HH003198,Anita Khan,24,F,AAD00003198,EWS,General,8,Bengaluru,Karnataka,29.3833,93.2686,38.56,True,2025-09-09 19:11:19.362087
BEN003199,HH003199,Kumar Sharma,67,F,AAD00003199,EWS,OBC,6,Indore,Madhya Pradesh,15.6276,82.2635,20.44,True,
BEN003200,HH003200,Priya Patel,32,F,AAD00003200,APL,OBC,8,Kolkata,West Bengal,34.8242,89.2632,59.37,True,2026-04-16 19:11:19.362087
BEN003201,HH003201,Vikram Gupta,48,F,AAD00003201,EWS,General,6,Surat,Gujarat,20.2569,96.4211,10.55,True,2026-01-20 19:11:19.362087
BEN003202,HH003202,Anita Kumar,18,M,AAD00003202,EWS,OBC,7,Bhopal,Madhya Pradesh,32.6287,90.4757,19.09,True,
BEN003203,HH003203,Anil Patel,23,F,AAD00003203,EWS,SC,10,Ahmedabad,Gujarat,33.6845,87.3222,93.07,True,
BEN003204,HH003204,Sunita Singh,25,M,AAD00003204,APL,SC,7,Jaipur,Rajasthan,25.2457,88.5114,22.1,True,
BEN003205,HH003205,Vikram Singh,61,F,AAD00003205,APL,General,10,Ahmedabad,Gujarat,27.3712,85.9865,86.05,True,2026-02-24 19:11:19.362087
BEN003206,HH003206,Vikram Patel,57,M,AAD00003206,EWS,General,4,Surat,Gujarat,14.75,83.3226,61.54,True,
BEN003207,HH003207,Rajesh Patel,19,M,AAD00003207,APL,SC,4,Chandigarh,Chandigarh,24.727,73.021,14.29,True,2026-03-20 19:11:19.362087
BEN003208,HH003208,Vikram Sharma,70,F,AAD00003208,EWS,OBC,4,Chandigarh,Chandigarh,32.0995,96.5191,41.03,True,2026-03-26 19:11:19.362087
BEN003209,HH003209,Kumar Khan,69,F,AAD00003209,APL,General,9,Pune,Maharashtra,26.8041,78.9119,82.22,True,
BEN003210,HH003210,Anita Khan,66,M,AAD00003210,BPL,General,6,Kolkata,West Bengal,28.4313,86.2937,30.45,True,
BEN003211,HH003211,Priya Singh,30,M,AAD00003211,EWS,General,9,Chandigarh,Chandigarh,33.8364,91.0935,30.46,True,2026-07-01 19:11:19.362087
BEN003212,HH003212,Vikram Patel,66,F,AAD00003212,BPL,OBC,6,Pune,Maharashtra,16.8163,73.2286,21.43,True,
BEN003213,HH003213,Anita Singh,31,F,AAD00003213,APL,ST,2,Chandigarh,Chandigarh,27.2041,82.8829,86.66,True,2026-06-01 19:11:19.362087
BEN003214,HH003214,Deepa Verma,28,M,AAD00003214,EWS,SC,7,Surat,Gujarat,31.1305,75.3905,85.1,True,
BEN003215,HH003215,Rajesh Singh,48,F,AAD00003215,BPL,General,4,Bengaluru,Karnataka,12.3853,89.12,6.35,True,
BEN003216,HH003216,Anita Sharma,78,M,AAD00003216,EWS,OBC,9,Delhi,Delhi,33.4713,75.0647,81.58,True,
BEN003217,HH003217,Priya Reddy,48,F,AAD00003217,BPL,SC,10,Bengaluru,Karnataka,34.639,89.0201,59.21,True,2026-07-01 19:11:19.363088
BEN003218,HH003218,Rajesh Reddy,36,M,AAD00003218,BPL,OBC,6,Surat,Gujarat,26.551,88.3811,59.02,True,2025-08-15 19:11:19.363088
BEN003219,HH003219,Kumar Khan,70,M,AAD00003219,EWS,General,5,Indore,Madhya Pradesh,19.4633,88.0973,61.5,True,
BEN003220,HH003220,Vikram Patel,21,F,AAD00003220,EWS,ST,2,Bengaluru,Karnataka,31.9278,70.5635,64.51,False,2025-11-23 19:11:19.363088
BEN003221,HH003221,Deepa Reddy,26,M,AAD00003221,EWS,ST,9,Surat,Gujarat,28.1104,83.8025,43.41,True,2026-02-06 19:11:19.363088
BEN003222,HH003222,Vikram Singh,49,M,AAD00003222,APL,SC,5,Surat,Gujarat,31.0194,88.7743,79.07,False,2026-05-31 19:11:19.363088
BEN003223,HH003223,Deepa Reddy,56,M,AAD00003223,EWS,ST,2,Hyderabad,Telangana,15.075,77.6035,58.71,True,
BEN003224,HH003224,Anita Khan,56,M,AAD00003224,EWS,OBC,8,Bhopal,Madhya Pradesh,34.498,95.9492,41.88,True,
BEN003225,HH003225,Deepa Patel,66,F,AAD00003225,BPL,SC,10,Pune,Maharashtra,14.1261,85.2084,53.56,True,2026-02-12 19:11:19.363088
BEN003226,HH003226,Rajesh Patel,54,M,AAD00003226,BPL,SC,10,Pune,Maharashtra,27.6241,75.854,13.37,True,
BEN003227,HH003227,Kumar Singh,45,F,AAD00003227,EWS,General,5,Kolkata,West Bengal,14.2048,87.2225,82.76,True,
BEN003228,HH003228,Vikram Singh,29,F,AAD00003228,EWS,General,3,Mumbai,Maharashtra,33.9138,95.6571,85.26,True,
BEN003229,HH003229,Rajesh Gupta,55,F,AAD00003229,EWS,ST,4,Surat,Gujarat,24.9079,84.912,74.14,True,
BEN003230,HH003230,Vikram Khan,64,F,AAD00003230,APL,General,4,Indore,Madhya Pradesh,14.206,71.2958,29.34,True,
BEN003231,HH003231,Kumar Singh,34,F,AAD00003231,APL,OBC,7,Kolkata,West Bengal,29.3262,82.8315,35.04,True,
BEN003232,HH003232,Anita Verma,78,F,AAD00003232,APL,OBC,3,Bhopal,Madhya Pradesh,22.0712,79.105,26.71,True,2026-04-03 19:11:19.363088
BEN003233,HH003233,Kumar Patel,21,F,AAD00003233,EWS,SC,4,Ahmedabad,Gujarat,13.9559,76.1323,30.68,True,2026-04-22 19:11:19.363088
BEN003234,HH003234,Priya Kumar,36,M,AAD00003234,BPL,SC,8,Pune,Maharashtra,29.1371,81.741,16.39,True,
BEN003235,HH003235,Priya Kumar,35,M,AAD00003235,APL,General,7,Delhi,Delhi,31.5317,69.5402,10.85,True,2025-09-14 19:11:19.363088
BEN003236,HH003236,Deepa Gupta,31,F,AAD00003236,EWS,SC,7,Lucknow,Uttar Pradesh,17.4448,86.1817,76.85,True,2026-03-15 19:11:19.363088
BEN003237,HH003237,Sunita Patel,75,M,AAD00003237,APL,SC,10,Indore,Madhya Pradesh,21.0881,79.2502,71.32,True,
BEN003238,HH003238,Rajesh Singh,53,F,AAD00003238,APL,OBC,10,Chandigarh,Chandigarh,16.7721,83.2244,3.97,False,2026-04-30 19:11:19.363088
BEN003239,HH003239,Anil Reddy,23,F,AAD00003239,APL,General,3,Hyderabad,Telangana,26.7724,72.748,74.76,True,
BEN003240,HH003240,Deepa Singh,36,M,AAD00003240,APL,General,6,Delhi,Delhi,20.6557,86.216,39.52,True,
BEN003241,HH003241,Deepa Verma,42,M,AAD00003241,EWS,SC,2,Bhopal,Madhya Pradesh,26.0074,74.8437,76.84,True,
BEN003242,HH003242,Anil Khan,77,M,AAD00003242,BPL,OBC,6,Kolkata,West Bengal,23.9107,78.4412,67.46,True,
BEN003243,HH003243,Vikram Patel,69,M,AAD00003243,BPL,ST,8,Pune,Maharashtra,20.3577,79.722,60.26,True,2025-07-30 19:11:19.363088
BEN003244,HH003244,Vikram Sharma,51,F,AAD00003244,BPL,OBC,4,Kolkata,West Bengal,29.0952,69.5759,7.89,True,
BEN003245,HH003245,Deepa Kumar,29,M,AAD00003245,BPL,General,6,Pune,Maharashtra,34.9243,80.7697,49.44,False,
BEN003246,HH003246,Deepa Patel,66,M,AAD00003246,APL,ST,6,Pune,Maharashtra,20.041,82.7515,40.99,True,2026-05-17 19:11:19.363088
BEN003247,HH003247,Anita Patel,64,M,AAD00003247,APL,OBC,5,Jaipur,Rajasthan,27.216,86.2691,26.58,True,
BEN003248,HH003248,Priya Patel,69,M,AAD00003248,APL,SC,4,Chennai,Tamil Nadu,25.2157,79.449,65.32,True,2026-05-18 19:11:19.363088
BEN003249,HH003249,Anita Kumar,44,F,AAD00003249,BPL,OBC,3,Pune,Maharashtra,15.3533,68.8177,50.83,True,2026-02-14 19:11:19.363088
